0.96485	0.87961	0.94669	0.93620	0.88302	0.95103	0.53168	0.11317	0.42451	0.52168	0.84483	0.12814	0.63740	0.57728	0.87757	0.69190	0.94407	0.71759	0.76203	0.30310	0.28947	0.67381	0.90275	0.39017	0.27369	0.88875	0.60287	0.48860	0.43781	0.36143	0.26101	0.91022	0.90626	0.58647	0.20163	0.00185	0.74713	0.70137	0.39828	0.79629	0.16730	0.13198	0.33659
0.97394	0.94213	0.93605	0.97778	0.94218	0.94174	0.60435	0.12784	0.48743	0.59219	0.91639	0.14646	0.71197	0.65338	0.94464	0.77250	0.98227	0.79858	0.83765	0.33373	0.33439	0.75099	0.96503	0.44935	0.31709	0.95545	0.68050	0.55757	0.50261	0.41729	0.30134	0.96951	0.97002	0.66276	0.23570	0.00177	0.82559	0.78202	0.45648	0.87294	0.19229	0.15058	0.38931
0.97447	0.94218	0.93637	0.97833	0.94225	0.94204	0.60444	0.12782	0.48749	0.59229	0.91643	0.14644	0.71205	0.65348	0.94469	0.77260	0.98282	0.79867	0.83771	0.33383	0.33440	0.75109	0.96514	0.44939	0.31711	0.95550	0.68060	0.55766	0.50269	0.41733	0.30134	0.96964	0.97032	0.66288	0.23571	0.00179	0.82566	0.78212	0.45653	0.87298	0.19227	0.15056	0.38934
0.97316	0.94874	0.93291	0.97923	0.94818	0.93881	0.61347	0.12991	0.49514	0.60129	0.92504	0.14895	0.72120	0.66296	0.95226	0.78278	0.98294	0.80891	0.84726	0.33852	0.33995	0.76069	0.97165	0.45660	0.32249	0.96305	0.69033	0.56627	0.51075	0.42415	0.30625	0.97556	0.97588	0.67238	0.24008	0.00178	0.83560	0.79235	0.46371	0.88257	0.19552	0.15310	0.39579
0.97350	0.94613	0.93413	0.97914	0.94588	0.93996	0.60905	0.12877	0.49145	0.59680	0.92115	0.14761	0.71682	0.65831	0.94903	0.77781	0.98328	0.80390	0.84272	0.33590	0.33726	0.75604	0.96896	0.45313	0.31987	0.95979	0.68554	0.56205	0.50674	0.42086	0.30387	0.97321	0.97333	0.66772	0.23787	0.00180	0.83082	0.78736	0.46022	0.87803	0.19384	0.15176	0.39267
0.97430	0.94217	0.93641	0.97799	0.94223	0.94208	0.60454	0.12792	0.48756	0.59240	0.91653	0.14654	0.71215	0.65359	0.94473	0.77273	0.98245	0.79881	0.83784	0.33392	0.33448	0.75120	0.96513	0.44947	0.31718	0.95556	0.68073	0.55774	0.50279	0.41741	0.30143	0.96959	0.97026	0.66298	0.23578	0.00176	0.82579	0.78225	0.45661	0.87312	0.19238	0.15066	0.38942
0.97400	0.94351	0.93551	0.97822	0.94343	0.94126	0.60620	0.12817	0.48902	0.59402	0.91810	0.14688	0.71381	0.65530	0.94621	0.77452	0.98254	0.80059	0.83952	0.33453	0.33553	0.75290	0.96643	0.45085	0.31819	0.95698	0.68245	0.55935	0.50425	0.41871	0.30232	0.97081	0.97110	0.66469	0.23659	0.00180	0.82754	0.78405	0.45794	0.87481	0.19287	0.15102	0.39065
0.97238	0.94876	0.93174	0.97897	0.94821	0.93765	0.61351	0.12994	0.49509	0.60137	0.92521	0.14897	0.72129	0.66303	0.95235	0.78296	0.98264	0.80909	0.84747	0.33888	0.33988	0.76083	0.97169	0.45654	0.32244	0.96317	0.69043	0.56629	0.51075	0.42408	0.30620	0.97558	0.97602	0.67248	0.24001	0.00180	0.83581	0.79255	0.46370	0.88274	0.19552	0.15312	0.39571
0.97267	0.94889	0.93206	0.97937	0.94839	0.93796	0.61321	0.12988	0.49482	0.60106	0.92515	0.14888	0.72106	0.66272	0.95238	0.78269	0.98309	0.80883	0.84729	0.33875	0.33967	0.76060	0.97180	0.45628	0.32224	0.96320	0.69013	0.56599	0.51045	0.42383	0.30603	0.97574	0.97616	0.67218	0.23982	0.00180	0.83558	0.79228	0.46345	0.88257	0.19541	0.15303	0.39547
0.97406	0.94230	0.93604	0.97814	0.94237	0.94173	0.60433	0.12780	0.48741	0.59217	0.91646	0.14642	0.71198	0.65337	0.94477	0.77250	0.98265	0.79858	0.83767	0.33369	0.33437	0.75101	0.96519	0.44933	0.31706	0.95556	0.68049	0.55755	0.50258	0.41728	0.30131	0.96971	0.97021	0.66276	0.23566	0.00178	0.82560	0.78202	0.45646	0.87295	0.19224	0.15054	0.38929
0.72794	0.42316	0.78353	0.65253	0.44867	0.78177	0.12874	0.02490	0.09354	0.12518	0.34322	0.02489	0.18935	0.14722	0.40105	0.20427	0.68924	0.22035	0.26130	0.09081	0.05915	0.20193	0.44862	0.08286	0.05260	0.40749	0.15849	0.11217	0.09216	0.07460	0.05230	0.47423	0.48907	0.15110	0.03451	0.00657	0.24416	0.20848	0.08814	0.28392	0.03250	0.02698	0.06789
0.93645	0.85565	0.91551	0.93398	0.86061	0.91991	0.50385	0.10451	0.40390	0.49157	0.81199	0.11869	0.60641	0.54677	0.85001	0.65624	0.94600	0.68079	0.72603	0.27865	0.27495	0.63981	0.87748	0.37132	0.25934	0.86009	0.57062	0.46252	0.41308	0.34379	0.24825	0.88697	0.88792	0.55544	0.18884	0.00324	0.71064	0.66512	0.37812	0.75978	0.15644	0.12265	0.31988
0.91981	0.70872	0.93661	0.85686	0.72055	0.93710	0.36437	0.07543	0.28520	0.35733	0.65162	0.08339	0.45468	0.39941	0.69700	0.49383	0.87699	0.51692	0.56339	0.21623	0.19112	0.48209	0.73415	0.26014	0.17862	0.70742	0.41979	0.33134	0.29225	0.23954	0.17173	0.74909	0.75907	0.40667	0.12848	0.00339	0.54615	0.50178	0.26775	0.59504	0.10896	0.08674	0.22203
0.13577	0.25040	0.08966	0.38763	0.28152	0.09352	0.05656	0.01065	0.03861	0.05349	0.18420	0.01016	0.10311	0.06955	0.22583	0.10635	0.42913	0.11248	0.13253	0.05747	0.02319	0.10882	0.25457	0.03336	0.02133	0.22637	0.07788	0.04684	0.03790	0.03021	0.02014	0.28232	0.34687	0.07370	0.01297	0.00599	0.12299	0.10536	0.03832	0.13965	0.01327	0.01120	0.02655
0.07582	0.14586	0.04667	0.22210	0.15045	0.04789	0.03513	0.00848	0.02608	0.03522	0.10272	0.00812	0.06560	0.03915	0.11772	0.05769	0.24308	0.06030	0.07211	0.04423	0.01632	0.06425	0.13139	0.02307	0.01515	0.11953	0.04466	0.03118	0.02604	0.02101	0.01433	0.14359	0.21216	0.04318	0.01002	0.00594	0.06577	0.05709	0.02659	0.08049	0.01015	0.00877	0.01847
0.08038	0.17074	0.05128	0.21275	0.17450	0.05250	0.04087	0.00903	0.03017	0.04105	0.12088	0.00865	0.07795	0.04591	0.13694	0.06822	0.23172	0.07100	0.08507	0.04885	0.01852	0.07640	0.15056	0.02649	0.01723	0.13803	0.05252	0.03619	0.03022	0.02415	0.01619	0.16465	0.20468	0.05090	0.01092	0.00572	0.07751	0.06735	0.03062	0.09460	0.01104	0.00942	0.02119
0.07514	0.14262	0.04506	0.21336	0.14528	0.04626	0.03710	0.00860	0.02757	0.03775	0.10201	0.00826	0.06635	0.04071	0.11532	0.05906	0.23257	0.06123	0.07268	0.04642	0.01709	0.06503	0.12766	0.02442	0.01604	0.11714	0.04630	0.03338	0.02783	0.02228	0.01499	0.13834	0.20572	0.04501	0.01035	0.00574	0.06666	0.05862	0.02824	0.08094	0.01040	0.00895	0.01953
0.69801	0.51466	0.71776	0.72279	0.54437	0.71875	0.16975	0.03263	0.12386	0.16543	0.42798	0.03334	0.24709	0.19398	0.49155	0.26685	0.76142	0.28475	0.33502	0.11698	0.07883	0.26400	0.53998	0.11004	0.07149	0.49806	0.20812	0.14893	0.12296	0.09958	0.06964	0.56842	0.57609	0.19973	0.04723	0.00645	0.31444	0.27179	0.11681	0.35847	0.04340	0.03591	0.09079
0.95549	0.81918	0.95132	0.91913	0.82547	0.95403	0.47693	0.09987	0.38100	0.46635	0.77494	0.11307	0.57539	0.51841	0.81279	0.62323	0.93270	0.64770	0.69086	0.26815	0.25903	0.60786	0.84262	0.34988	0.24416	0.82324	0.54148	0.43737	0.39127	0.32381	0.23374	0.85293	0.85967	0.52652	0.17894	0.00285	0.67593	0.63175	0.35673	0.72438	0.14845	0.11668	0.30137
0.72361	0.50396	0.74867	0.72532	0.53240	0.74926	0.17498	0.03199	0.13009	0.16981	0.42172	0.03350	0.24787	0.19851	0.48409	0.26776	0.76175	0.28516	0.33293	0.11055	0.08311	0.26422	0.53342	0.11590	0.07540	0.49088	0.21172	0.15430	0.12879	0.10525	0.07388	0.56030	0.56998	0.20370	0.05038	0.00561	0.31344	0.27262	0.12143	0.35609	0.04484	0.03595	0.09634
0.97253	0.92859	0.93791	0.97240	0.92956	0.94324	0.58849	0.12426	0.47394	0.57657	0.90021	0.14215	0.69548	0.63669	0.92985	0.75447	0.97799	0.78035	0.82041	0.32604	0.32467	0.73380	0.95165	0.43666	0.30769	0.94066	0.66336	0.54254	0.48854	0.40532	0.29264	0.95693	0.95808	0.64603	0.22822	0.00190	0.80781	0.76391	0.44386	0.85548	0.18662	0.14621	0.37800
0.97428	0.93945	0.93693	0.97712	0.93972	0.94253	0.60123	0.12710	0.48475	0.58915	0.91318	0.14558	0.70872	0.65010	0.94172	0.76896	0.98182	0.79499	0.83423	0.33228	0.33244	0.74761	0.96246	0.44682	0.31521	0.95253	0.67714	0.55462	0.49984	0.41490	0.29957	0.96713	0.96781	0.65948	0.23422	0.00180	0.82207	0.77846	0.45396	0.86947	0.19113	0.14968	0.38705
0.97156	0.91882	0.93995	0.96820	0.92042	0.94502	0.57705	0.12185	0.46426	0.56528	0.88856	0.13920	0.68355	0.62464	0.91918	0.74144	0.97464	0.76725	0.80796	0.32045	0.31780	0.72133	0.94194	0.42760	0.30102	0.93003	0.65101	0.53169	0.47841	0.39678	0.28652	0.94779	0.94929	0.63389	0.22292	0.00195	0.79498	0.75082	0.43485	0.84294	0.18270	0.14322	0.36994
0.97343	0.94121	0.93553	0.97715	0.94131	0.94124	0.60329	0.12748	0.48657	0.59113	0.91525	0.14606	0.71083	0.65224	0.94365	0.77123	0.98170	0.79726	0.83641	0.33300	0.33376	0.74978	0.96412	0.44854	0.31648	0.95441	0.67930	0.55660	0.50165	0.41654	0.30073	0.96866	0.96887	0.66163	0.23522	0.00183	0.82432	0.78074	0.45563	0.87167	0.19181	0.15019	0.38860
0.97336	0.93326	0.93809	0.97410	0.93391	0.94355	0.59405	0.12554	0.47872	0.58204	0.90579	0.14370	0.70121	0.64253	0.93496	0.76071	0.97933	0.78669	0.82635	0.32852	0.32817	0.73975	0.95627	0.44118	0.31106	0.94577	0.66935	0.54782	0.49351	0.40959	0.29575	0.96128	0.96201	0.65185	0.23097	0.00181	0.81395	0.77017	0.44831	0.86154	0.18865	0.14778	0.38205
0.88345	0.59458	0.92443	0.78851	0.61068	0.92253	0.26330	0.05428	0.20060	0.25895	0.52850	0.05809	0.34268	0.29214	0.57853	0.37349	0.81444	0.39498	0.44073	0.16761	0.13166	0.36506	0.62136	0.18117	0.12130	0.58891	0.30956	0.23639	0.20549	0.16558	0.11830	0.63978	0.65696	0.29810	0.08488	0.00362	0.42277	0.38046	0.18903	0.47026	0.07543	0.06085	0.15263
0.97343	0.94796	0.93367	0.97914	0.94749	0.93955	0.61215	0.12961	0.49405	0.59995	0.92388	0.14859	0.71989	0.66157	0.95128	0.78128	0.98299	0.80742	0.84590	0.33772	0.33918	0.75929	0.97082	0.45558	0.32173	0.96207	0.68890	0.56501	0.50957	0.42319	0.30558	0.97484	0.97510	0.67097	0.23945	0.00176	0.83417	0.79085	0.46268	0.88123	0.19507	0.15274	0.39489
0.97435	0.92702	0.94121	0.97155	0.92801	0.94649	0.58738	0.12410	0.47308	0.57553	0.89861	0.14196	0.69412	0.63547	0.92828	0.75296	0.97721	0.77890	0.81882	0.32523	0.32417	0.73232	0.95019	0.43590	0.30719	0.93911	0.66210	0.54153	0.48767	0.40462	0.29213	0.95549	0.95650	0.64473	0.22799	0.00180	0.80625	0.76240	0.44303	0.85398	0.18635	0.14602	0.37738
0.78667	0.49698	0.83503	0.72854	0.52081	0.83306	0.18329	0.03539	0.13859	0.17733	0.41833	0.03738	0.25178	0.20605	0.47602	0.27164	0.76367	0.28998	0.33271	0.11415	0.09000	0.26764	0.52359	0.12457	0.08160	0.48339	0.21922	0.16232	0.13811	0.11326	0.08053	0.54837	0.56804	0.21024	0.05539	0.00503	0.31517	0.27661	0.12976	0.35802	0.04953	0.03977	0.10405
0.94595	0.79098	0.94489	0.90462	0.79880	0.94686	0.44268	0.09284	0.35110	0.43320	0.74226	0.10409	0.54006	0.48237	0.78261	0.58568	0.91975	0.60987	0.65555	0.25468	0.23751	0.57119	0.81492	0.32174	0.22324	0.79346	0.50500	0.40476	0.36023	0.29718	0.21451	0.82647	0.83437	0.49049	0.16168	0.00301	0.63932	0.59430	0.32949	0.68868	0.13629	0.10767	0.27605
0.97418	0.94397	0.93577	0.97839	0.94386	0.94151	0.60690	0.12842	0.48960	0.59473	0.91878	0.14716	0.71454	0.65606	0.94675	0.77535	0.98266	0.80145	0.84030	0.33500	0.33596	0.75369	0.96690	0.45139	0.31861	0.95756	0.68325	0.56000	0.50491	0.41922	0.30273	0.97122	0.97170	0.66545	0.23694	0.00177	0.82835	0.78488	0.45850	0.87560	0.19320	0.15129	0.39114
0.97390	0.94183	0.93604	0.97786	0.94193	0.94171	0.60386	0.12771	0.48701	0.59169	0.91595	0.14631	0.71148	0.65287	0.94428	0.77196	0.98241	0.79803	0.83714	0.33348	0.33408	0.75048	0.96472	0.44896	0.31679	0.95507	0.67998	0.55710	0.50216	0.41692	0.30107	0.96925	0.96981	0.66225	0.23544	0.00178	0.82506	0.78147	0.45609	0.87242	0.19209	0.15043	0.38896
0.97410	0.94750	0.93461	0.97963	0.94713	0.94046	0.61115	0.12934	0.49323	0.59892	0.92303	0.14828	0.71892	0.66052	0.95064	0.78015	0.98361	0.80628	0.84485	0.33703	0.33857	0.75825	0.97037	0.45481	0.32114	0.96142	0.68782	0.56405	0.50867	0.42245	0.30505	0.97448	0.97474	0.66992	0.23895	0.00176	0.83306	0.78970	0.46189	0.88020	0.19468	0.15242	0.39419
0.96081	0.93132	0.92220	0.97116	0.93226	0.92791	0.58718	0.12362	0.47279	0.57480	0.90174	0.14136	0.69504	0.63538	0.93205	0.75386	0.97696	0.77964	0.82090	0.32512	0.32364	0.73331	0.95345	0.43557	0.30666	0.94270	0.66204	0.54113	0.48674	0.40421	0.29193	0.95887	0.95856	0.64487	0.22661	0.00216	0.80786	0.76333	0.44289	0.85579	0.18576	0.14548	0.37679
0.09934	0.20498	0.05946	0.31639	0.22622	0.06198	0.04685	0.00954	0.03299	0.04452	0.14692	0.00913	0.08672	0.05649	0.17784	0.08541	0.35083	0.08991	0.10459	0.05186	0.02007	0.08956	0.19974	0.02878	0.01864	0.17804	0.06381	0.03930	0.03269	0.02620	0.01750	0.22227	0.28892	0.06052	0.01159	0.00581	0.09704	0.08405	0.03323	0.11153	0.01175	0.01000	0.02298
0.67577	0.34173	0.73097	0.60362	0.37089	0.72851	0.08875	0.01756	0.06209	0.08752	0.26578	0.01692	0.13439	0.10289	0.32309	0.14772	0.64188	0.16122	0.19376	0.07242	0.03853	0.14407	0.37356	0.05434	0.03351	0.32908	0.11210	0.07629	0.06168	0.04860	0.03411	0.39993	0.42338	0.10560	0.02145	0.00664	0.17994	0.15094	0.05952	0.21346	0.02217	0.01836	0.04384
0.87196	0.57078	0.91618	0.76764	0.58634	0.91429	0.24582	0.04961	0.18719	0.24148	0.50336	0.05299	0.32179	0.27271	0.55410	0.35027	0.79370	0.37089	0.41640	0.15512	0.12249	0.34243	0.59713	0.16890	0.11245	0.56405	0.28912	0.22050	0.19068	0.15421	0.11000	0.61551	0.63086	0.27838	0.07791	0.00385	0.39848	0.35702	0.17619	0.44546	0.06934	0.05571	0.14202
0.79973	0.36403	0.88893	0.60673	0.37906	0.88346	0.11773	0.02446	0.08567	0.11737	0.29754	0.02445	0.16245	0.13261	0.34577	0.17916	0.63662	0.19571	0.22632	0.08780	0.05480	0.17346	0.38948	0.07625	0.04804	0.35395	0.14321	0.10338	0.08765	0.06863	0.04859	0.40836	0.43284	0.13468	0.03290	0.00471	0.21327	0.18364	0.08170	0.25165	0.03177	0.02608	0.06278
0.97202	0.91964	0.94016	0.96873	0.92122	0.94523	0.57773	0.12205	0.46476	0.56597	0.88951	0.13941	0.68436	0.62539	0.92004	0.74234	0.97509	0.76817	0.80891	0.32100	0.31812	0.72220	0.94277	0.42805	0.30133	0.93092	0.65181	0.53230	0.47898	0.39719	0.28685	0.94857	0.95014	0.63466	0.22312	0.00191	0.79591	0.75174	0.43535	0.84390	0.18295	0.14343	0.37032
0.82241	0.60440	0.84568	0.79719	0.62474	0.84602	0.25614	0.04902	0.19609	0.24891	0.52993	0.05286	0.33882	0.28514	0.58669	0.36751	0.82716	0.38815	0.43768	0.15329	0.12802	0.36044	0.63068	0.17695	0.11774	0.59512	0.30169	0.22925	0.19713	0.16168	0.11477	0.65248	0.66332	0.29124	0.08058	0.00412	0.41823	0.37393	0.18349	0.46543	0.07023	0.05590	0.14882
0.87512	0.58739	0.91660	0.78319	0.60413	0.91486	0.25574	0.05214	0.19465	0.25116	0.51982	0.05574	0.33464	0.28408	0.57085	0.36436	0.80984	0.38557	0.43172	0.16187	0.12746	0.35645	0.61421	0.17564	0.11723	0.58101	0.30109	0.22931	0.19883	0.16043	0.11453	0.63317	0.64929	0.28995	0.08164	0.00368	0.41353	0.37119	0.18323	0.46090	0.07261	0.05848	0.14780
0.97196	0.94790	0.93154	0.97830	0.94736	0.93744	0.61278	0.12976	0.49450	0.60062	0.92428	0.14875	0.72046	0.66224	0.95145	0.78204	0.98200	0.80815	0.84655	0.33840	0.33946	0.75996	0.97081	0.45599	0.32204	0.96225	0.68960	0.56560	0.51011	0.42357	0.30583	0.97471	0.97513	0.67167	0.23970	0.00182	0.83487	0.79162	0.46313	0.88180	0.19526	0.15290	0.39523
0.77690	0.47658	0.82766	0.71205	0.50084	0.82544	0.17060	0.03306	0.12838	0.16521	0.39823	0.03470	0.23618	0.19213	0.45575	0.25495	0.74747	0.27264	0.31437	0.10873	0.08324	0.25122	0.50343	0.11526	0.07536	0.46274	0.20468	0.15086	0.12775	0.10469	0.07427	0.52836	0.54831	0.19615	0.05115	0.00544	0.29722	0.25972	0.12034	0.33890	0.04583	0.03700	0.09609
0.94079	0.75791	0.95070	0.88617	0.76677	0.95187	0.41721	0.08744	0.33058	0.40783	0.70708	0.09792	0.51088	0.45525	0.74816	0.55365	0.90327	0.57737	0.62170	0.24018	0.22322	0.54057	0.78177	0.30268	0.20952	0.75879	0.47673	0.38090	0.33918	0.27941	0.20181	0.79425	0.80571	0.46280	0.15180	0.00316	0.60569	0.56176	0.30994	0.65414	0.12825	0.10125	0.25952
0.97027	0.90740	0.94121	0.96343	0.90960	0.94595	0.56425	0.11913	0.45334	0.55265	0.87533	0.13585	0.67008	0.61114	0.90687	0.72690	0.97068	0.75257	0.79399	0.31463	0.30994	0.70730	0.93059	0.41735	0.29339	0.91779	0.63720	0.51951	0.46702	0.38708	0.27961	0.93694	0.93954	0.62033	0.21668	0.00201	0.78061	0.73624	0.42477	0.82879	0.17826	0.13982	0.36074
0.91558	0.68134	0.94105	0.84572	0.69427	0.94027	0.34180	0.07225	0.26635	0.33428	0.62191	0.07922	0.42976	0.37595	0.66725	0.46678	0.86776	0.48970	0.53490	0.20733	0.17754	0.45637	0.70583	0.24247	0.16541	0.67810	0.39571	0.30939	0.27359	0.22278	0.16113	0.72155	0.73971	0.38284	0.11745	0.00339	0.51772	0.47425	0.25063	0.56586	0.10303	0.08211	0.20613
0.96454	0.88035	0.94192	0.95237	0.88431	0.94587	0.53273	0.11267	0.42646	0.52145	0.84329	0.12784	0.63732	0.57805	0.87733	0.69135	0.96192	0.71676	0.75996	0.30023	0.29066	0.67322	0.90358	0.39211	0.27467	0.88844	0.60337	0.48943	0.43905	0.36323	0.26273	0.91138	0.91651	0.58709	0.20145	0.00222	0.74552	0.70054	0.39992	0.79431	0.16755	0.13166	0.33816
0.97292	0.94876	0.93255	0.97922	0.94822	0.93846	0.61339	0.12989	0.49505	0.60121	0.92505	0.14892	0.72114	0.66288	0.95227	0.78273	0.98293	0.80887	0.84725	0.33857	0.33987	0.76064	0.97166	0.45651	0.32242	0.96307	0.69026	0.56618	0.51066	0.42406	0.30619	0.97558	0.97593	0.67231	0.24001	0.00179	0.83557	0.79231	0.46364	0.88255	0.19548	0.15307	0.39570
0.86537	0.55859	0.91426	0.76265	0.57574	0.91206	0.23370	0.04729	0.17695	0.22925	0.48966	0.05018	0.30925	0.26038	0.54123	0.33655	0.79034	0.35727	0.40255	0.14851	0.11520	0.32953	0.58541	0.15924	0.10533	0.55133	0.27644	0.20871	0.18033	0.14513	0.10367	0.60480	0.62204	0.26576	0.07265	0.00366	0.38447	0.34307	0.16646	0.43123	0.06552	0.05276	0.13354
0.86637	0.56106	0.91585	0.75884	0.57712	0.91403	0.23811	0.04743	0.18147	0.23332	0.49309	0.05073	0.31358	0.26458	0.54421	0.34023	0.78555	0.36079	0.40631	0.14657	0.11861	0.33343	0.58770	0.16357	0.10854	0.55422	0.28035	0.21322	0.18423	0.14928	0.10648	0.60641	0.62062	0.26988	0.07540	0.00368	0.38822	0.34684	0.17010	0.43515	0.06669	0.05339	0.13759
0.97339	0.93304	0.93794	0.97406	0.93371	0.94338	0.59401	0.12556	0.47862	0.58205	0.90572	0.14370	0.70118	0.64252	0.93481	0.76073	0.97925	0.78671	0.82635	0.32876	0.32806	0.73976	0.95613	0.44107	0.31097	0.94565	0.66935	0.54777	0.49348	0.40948	0.29567	0.96111	0.96208	0.65185	0.23090	0.00181	0.81396	0.77020	0.44824	0.86151	0.18864	0.14778	0.38194
0.97220	0.92863	0.93785	0.97240	0.92966	0.94319	0.58805	0.12423	0.47356	0.57610	0.90010	0.14209	0.69514	0.63626	0.92983	0.75408	0.97807	0.78000	0.82016	0.32578	0.32442	0.73344	0.95168	0.43631	0.30743	0.94066	0.66293	0.54209	0.48812	0.40498	0.29245	0.95700	0.95802	0.64558	0.22799	0.00186	0.80750	0.76352	0.44352	0.85525	0.18652	0.14615	0.37768
0.84210	0.48074	0.90751	0.70780	0.49807	0.90379	0.18230	0.03633	0.13613	0.17934	0.41043	0.03782	0.24651	0.20437	0.46217	0.26878	0.73749	0.28797	0.32813	0.11975	0.08762	0.26291	0.50749	0.12179	0.07898	0.47152	0.21814	0.16159	0.13857	0.11050	0.07844	0.52756	0.54915	0.20841	0.05416	0.00393	0.31162	0.27437	0.12811	0.35557	0.04955	0.04002	0.10145
0.87829	0.58401	0.92155	0.77647	0.59942	0.91984	0.25673	0.05200	0.19612	0.25223	0.51767	0.05581	0.33441	0.28452	0.56788	0.36371	0.80211	0.38473	0.43039	0.16030	0.12877	0.35572	0.61054	0.17717	0.11847	0.57800	0.30130	0.23065	0.20003	0.16195	0.11550	0.62868	0.64341	0.29028	0.08287	0.00372	0.41246	0.37060	0.18437	0.45979	0.07295	0.05859	0.14935
0.96992	0.90519	0.94189	0.96297	0.90763	0.94654	0.56153	0.11868	0.45101	0.54991	0.87268	0.13527	0.66731	0.60835	0.90446	0.72391	0.97052	0.74962	0.79118	0.31335	0.30829	0.70447	0.92844	0.41516	0.29178	0.91544	0.63435	0.51687	0.46464	0.38501	0.27823	0.93492	0.93804	0.61750	0.21538	0.00197	0.77769	0.73324	0.42261	0.82595	0.17745	0.13921	0.35880
0.97464	0.93846	0.93796	0.97636	0.93874	0.94354	0.60046	0.12699	0.48413	0.58842	0.91218	0.14544	0.70784	0.64928	0.94073	0.76799	0.98109	0.79404	0.83325	0.33181	0.33204	0.74668	0.96152	0.44625	0.31482	0.95155	0.67629	0.55391	0.49922	0.41438	0.29920	0.96618	0.96681	0.65864	0.23399	0.00177	0.82109	0.77749	0.45337	0.86851	0.19093	0.14954	0.38658
0.96886	0.90846	0.93984	0.96286	0.91063	0.94472	0.56533	0.11920	0.45440	0.55364	0.87639	0.13603	0.67122	0.61224	0.90799	0.72795	0.97009	0.75363	0.79503	0.31435	0.31076	0.70842	0.93160	0.41837	0.29419	0.91883	0.63826	0.52058	0.46800	0.38807	0.28024	0.93795	0.93959	0.62141	0.21745	0.00202	0.78167	0.73729	0.42562	0.82987	0.17856	0.14001	0.36172
0.95617	0.84616	0.94205	0.93342	0.85143	0.94539	0.49738	0.10455	0.39728	0.48645	0.80386	0.11823	0.59912	0.54031	0.84077	0.64945	0.94529	0.67431	0.71877	0.28071	0.27016	0.63287	0.86926	0.36495	0.25478	0.85160	0.56442	0.45626	0.40797	0.33774	0.24411	0.87859	0.88370	0.54895	0.18586	0.00268	0.70355	0.65841	0.37251	0.75272	0.15510	0.12201	0.31419
0.91752	0.69527	0.93786	0.85173	0.70812	0.93784	0.35116	0.07311	0.27365	0.34460	0.63700	0.08041	0.44059	0.38576	0.68299	0.47909	0.87290	0.50221	0.54865	0.21159	0.18287	0.46774	0.72116	0.24925	0.17065	0.69359	0.40595	0.31868	0.28083	0.22928	0.16444	0.73675	0.74918	0.39287	0.12239	0.00331	0.53124	0.48693	0.25718	0.58003	0.10475	0.08364	0.21236
